133,135,0.0213533049
133,201,0.0089815641
133,2475,0.0107037564
133,2632,0.015
133,4006,0.0200552298
133,4007,0.015
133,4107,0.0220007249
133,4116,0.0047681496
133,4140,0.0166712002
133,4152,0.00694773
133,4294,0.0053603568
133,4967,0.0104700252
133,4977,0.0161016464
133,5125,0.0063744178
133,6232,0.0043738383
133,6622,0.0051154179
133,6630,0.00539733
133,6667,0.01136025
133,6943,0.004183891
133,6959,0.0065916082
133,6979,0.0039836687
133,7126,0.0193642636
133,7140,0.0085981831
133,7421,0.0234985184
133,7650,0.0208835738
133,7989,0.0311630301
133,8249,0.0358391814
133,8455,0.0051196039
133,8739,0.015
133,8937,0.0130999151
133,9104,0.0086440401
133,9748,0.0042454318
134,65,0.0118741985
134,72,0.0101738027
134,73,0.01678308
134,77,0.0216592206
134,79,0.0321517068
134,84,0.0228833924
134,85,0.0351622794
134,96,0.0229976467
134,97,0.0252518968
134,105,0.0226137521
134,116,0.027229149
134,125,0.0247807603
134,1227,0.0148336118
134,1941,0.0063697062
134,1943,0.015
134,2307,0.0063341645
134,2475,0.00693804
134,2632,0.015
134,3864,0.0068698969
134,4006,0.0099688076
134,4107,0.01096941
134,4116,0.0063715006
134,4152,0.0044574
134,4593,0.0103686598
134,4721,0.0190230906
134,4977,0.0452220171
134,6232,0.006500584
134,6521,0.004940493
134,6622,0.0064046203
134,6630,0.0063761787
134,6943,0.006331182
134,6959,0.0082094455
134,6981,0.0063677632
134,7140,0.0139941626
134,7197,0.00693804
134,7343,0.0141757691
134,7421,0.1087739026
134,7650,0.0114157464
134,7798,0.015
134,7989,0.0332569706
134,8249,0.0358314191
134,8455,0.00472872
134,8473,0.0113707353
134,8526,0.0076006452
134,8937,0.0141331681
134,9104,0.0099143245
134,9748,0.0063344581
136,81,0.0321124788
136,92,0.018352204
136,96,0.0177661692
136,106,0.0120291536
136,107,0.027651104
136,108,0.0253992759
136,111,0.0253907933
136,112,0.0200745774
136,114,0.0169542519
136,118,0.0201716094
136,129,0.0216024086
136,131,0.0149502456
136,133,0.0211906676
136,822,0.0053307054
136,1227,0.0330893558
136,1943,0.00837216
136,2475,0.0093469866
136,2632,0.00837216
136,3820,0.009279675
136,3864,0.0062964763
136,4006,0.0220273024
136,4079,0.0166503874
136,4107,0.0135799885
136,4152,0.00667641
136,4593,0.0115998372
136,4721,0.028561317
136,4822,0.00576555
136,4977,0.0392926916
136,5338,0.0049345627
136,6127,0.0379851026
136,6232,0.0046654738
136,6521,0.0049227022
136,6622,0.0049345627
136,6630,0.0049227022
136,6664,0.0053277403
136,6943,0.0047820997
136,6959,0.0047010143
136,7130,0.0169575355
136,7133,0.0168068543
136,7197,0.1264766338
136,7259,0.0078663056
136,7421,0.1125594421
136,7556,0.0272264544
136,7798,0.015
136,7989,0.0219647891
136,8455,0.0049315976
136,8937,0.0951302939
136,9104,0.00837216
136,9748,0.0046131454
138,71,0.0238882211
138,88,0.0191195512
138,89,0.0153608448
138,93,0.01969008
138,96,0.0249932804
138,99,0.0275753572
138,169,0.0085790163
138,192,0.024232847
138,2475,0.00509694
138,4006,0.0223118508
138,4107,0.008735378
138,4116,0.0052163633
138,5338,0.0041836201
138,6232,0.00490314
138,6392,0.0049286325
138,6622,0.0041833899
138,6630,0.00490314
138,6677,0.00490314
138,6943,0.0043521618
138,6959,0.0048647502
138,7197,0.1030771843
138,7421,0.1121675611
138,7650,0.0092348802
138,7798,0.015
138,8455,0.00490314
138,8473,0.0088989083
138,8739,0.0091986317
138,8937,0.0117747305
138,9104,0.0099140144
140,76,0.0273598671
140,78,0.0285923228
140,91,0.0331473016
140,93,0.0191252189
140,96,0.0212644543
140,109,0.0124329446
140,194,0.0180155864
140,822,0.0051246209
140,1943,0.00534888
140,2632,0.00534888
140,3616,0.0274010851
140,3864,0.0093930968
140,4006,0.008622566
140,4107,0.0074300644
140,4152,0.00395352
140,4593,0.0109544512
140,4977,0.0334815985
140,5338,0.0123867486
140,5367,0.0228219798
140,6232,0.0045154655
140,6622,0.0050414627
140,6630,0.0050934397
140,6664,0.00509451
140,6677,0.0066206407
140,6813,0.00263568
140,6943,0.0050442675
140,6959,0.005528154
140,7130,0.0173646101
140,7133,0.0173899492
140,7140,0.0124940988
140,7197,0.00534888
140,7259,0.0091104137
140,7343,0.0119778488
140,7421,0.0693159991
140,7798,0.00534888
140,8455,0.006893187
140,8937,0.0138206672
140,9104,0.0062857221
220,1913,0.0110832264
220,2680,0.0137229183
220,2799,0.016597921
220,3048,0.00492252
220,3639,0.0165967384
220,4123,0.0104111919
220,4276,0.0031008
220,4804,0.007000099
220,4869,0.0105726418
220,5364,0.0104707863
220,6010,0.0031008
220,6088,0.0093955077
220,6232,0.004304788
220,6391,0.004318432
220,6626,0.0031008
220,6630,0.0042973283
220,6664,0.0042932822
220,6668,0.0042932771
220,6919,0.0042995208
220,7134,0.0101763212
220,7142,0.0073525443
220,7229,0.00492252
220,7389,0.0031008
220,7421,0.0091074529
220,7967,0.0120859862
220,8407,0.0143573529
220,8734,0.015
220,9206,0.0093380514
220,9748,0.0042994651
222,1958,0.00936054
222,1959,0.00463182
222,2370,0.0318951616
222,2680,0.013130894
222,2799,0.0089385415
222,3048,0.018337356
222,3079,0.0131299391
222,3114,0.0082955483
222,3639,0.1056175398
222,4123,0.0114929084
222,4276,0.0067318494
222,4660,0.00463182
222,4804,0.0089241925
222,4869,0.0097956103
222,4948,0.0928246322
222,5364,0.0108694058
222,6010,0.00235467
222,6088,0.009298184
222,6232,0.0037388798
222,6391,0.0067582721
222,6539,0.00235467
222,6623,0.0037813944
222,6626,0.00235467
222,6630,0.0067513534
222,6664,0.0067562953
222,6668,0.0037335839
222,6845,0.0073492574
222,6919,0.0073482691
222,7061,0.0157771791
222,7134,0.0091560827
222,7142,0.0079874949
222,7229,0.0070807999
222,7292,0.022163336
222,7310,0.0087165281
222,7389,0.006771121
222,7421,0.0084516129
222,7641,0.0067543186
222,7967,0.0184793798
222,8407,0.0119385699
222,9003,0.0150902232
222,9206,0.0091154305
224,135,0.0150078313
224,138,0.0090367739
224,558,0.012690586
224,1894,0.00618222
224,1913,0.0114615746
224,1958,0.0118190552
224,1959,0.00659889
224,2217,0.015
224,2370,0.013330548
224,2680,0.0149268646
224,2747,0.0099195648
224,2771,0.009809332
224,2799,0.0177235334
224,2989,0.0124395518
224,3048,0.0337784972
224,3079,0.0187696879
224,3114,0.0089065133
224,3639,0.0178493498
224,3778,0.00618222
224,3801,0.00618222
224,4123,0.009750219
224,4145,0.011639737
224,4276,0.0076479963
224,4472,0.0178930168
224,4593,0.00618222
224,4802,0.015
224,4804,0.0084791405
224,4948,0.0195724082
224,4959,0.0113597753
224,4967,0.0088061925
224,5364,0.0104906488
224,5982,0.0271033359
224,6010,0.00312987
224,6088,0.0112874568
224,6232,0.0074294654
224,6391,0.0074578135
224,6521,0.0057289496
224,6539,0.0054999793
224,6623,0.0076978765
224,6630,0.0077314708
224,6664,0.0056030125
224,6668,0.0056502567
224,6734,0.0055067551
224,6800,0.0075904067
224,6801,0.00312987
224,6830,0.00312987
224,6845,0.00312987
224,6871,0.00312987
224,6873,0.00312987
224,6918,0.0055057503
224,6919,0.0076661166
224,7061,0.00573648
224,7134,0.009752211
224,7142,0.0103214565
224,7229,0.0087237607
224,7232,0.0178104119
224,7292,0.0105606028
224,7389,0.00312987
224,7421,0.0102276212
224,7798,0.00367251
224,8407,0.0125993983
224,8700,0.0178129082
224,8734,0.0132979207
224,9003,0.0266774466
224,9156,0.00618222
224,9206,0.0085032657
224,9364,0.00312987
224,9748,0.0055898224
226,161,0.0286305992
226,165,0.0230737224
226,168,0.011913191
226,169,0.007686296
226,170,0.0073622236
226,209,0.0102342524
226,309,0.00614346
226,1958,0.0936151767
226,2514,0.0093257549
226,3806,0.0812105522
226,4007,0.0060525211
226,4024,0.0099945741
226,4114,0.0121504299
226,4660,0.0233871429
226,5365,0.0095640358
226,6232,0.0052120368
226,6392,0.0051676241
226,6626,0.0070361214
226,6630,0.0066305478
226,6664,0.0048183726
226,6667,0.0046362621
226,6739,0.0053929567
226,6846,0.00247095
226,6919,0.00247095
226,7309,0.0088419182
226,7341,0.0167292666
226,7421,0.0096866843
226,7434,0.0092208161
226,7513,0.0192293109
226,7757,0.0092854774
226,8320,0.01122102
226,8458,0.0051433946
226,8483,0.015
226,8497,0.0225423655
226,8502,0.0168554068
226,9208,0.0093956362
228,55,0.0084179016
228,161,0.037457664
228,162,0.0292146775
228,170,0.0073932568
228,175,0.0401030623
228,196,0.0232942154
228,201,0.0134979859
228,309,0.015
228,935,0.0159842714
228,1703,0.0122002078
228,1881,0.00492252
228,1958,0.0133982583
228,1991,0.00492252
228,2514,0.0258029467
228,2696,0.00492252
228,2798,0.0079209529
228,2961,0.0075623599
228,3115,0.0332657222
228,3210,0.0103957583
228,3806,0.0065488838
228,3829,0.0357613218
228,3933,0.0159898551
228,4007,0.0068081585
228,4012,0.0079067871
228,4024,0.0133951944
228,4124,0.014406431
228,4153,0.0101150752
228,4161,0.0144899241
228,4190,0.0106157269
228,4276,0.0072164298
228,4633,0.0261280179
228,4640,0.0586160184
228,4660,0.0184213645
228,4801,0.00492252
228,5365,0.0103318618
228,5493,0.018264589
228,5494,0.0103572108
228,5580,0.00492252
228,6010,0.015
228,6063,0.0110494446
228,6232,0.0068164983
228,6392,0.0068616216
228,6393,0.0065480494
228,6521,0.0065624881
228,6626,0.0069792186
228,6630,0.0060305447
228,6664,0.0059393575
228,6667,0.006742708
228,6669,0.015
228,6739,0.0080554327
228,6810,0.0067319259
228,6846,0.0075073159
228,6919,0.0066062469
228,6921,0.0093773308
228,7220,0.015
228,7229,0.0202853048
228,7309,0.0104742256
228,7341,0.0174229916
228,7389,0.00415701
228,7421,0.0108065795
228,7434,0.0103055169
228,7513,0.022073653
228,7615,0.0125100114
228,7641,0.0065460175
228,7708,0.0097932411
228,7757,0.008996854
228,7760,0.0182359239
228,7968,0.0092057975
228,8320,0.0262885126
228,8347,0.0147444916
228,8483,0.018328964
228,8700,0.0258957574
228,8716,0.00492252
228,8739,0.0170774543
228,8756,0.0108563752
228,8975,0.0108065591
228,9208,0.009081248
228,9210,0.00927333
228,9275,0.015
228,9748,0.0066037456
230,149,0.0133939003
230,169,0.0091909156
230,170,0.0150007107
230,176,0.01248072
230,195,0.0287364214
230,209,0.0100489031
230,2681,0.0172752699
230,3609,0.0090525492
230,3806,0.0104539005
230,4007,0.0074884476
230,4024,0.0091573788
230,4527,0.0096368494
230,4660,0.00961248
230,5338,0.0059109
230,5365,0.0534819305
230,6232,0.0059109
230,6286,0.0059109
230,6337,0.0059109
230,6392,0.0093045696
230,6521,0.0059109
230,6630,0.0059109
230,6664,0.0059109
230,6667,0.0055878334
230,6677,0.0066646074
230,6701,0.0059109
230,6711,0.0059109
230,6739,0.0059109
230,6846,0.0059109
230,6921,0.0059109
230,7237,0.0182204536
230,7421,0.010782231
230,7434,0.0092223358
230,7708,0.0684653228
230,8458,0.0070529672
230,8739,0.0172325221
230,9208,0.0118093387
230,9475,0.0059109
232,151,0.0202522444
232,152,0.0272004962
232,161,0.0294803676
232,170,0.00711246
232,176,0.0107382112
232,177,0.0166464
232,178,0.0123289478
232,183,0.0150802989
232,191,0.0239093182
232,197,0.0292416017
232,201,0.0101462178
232,204,0.0184625562
232,206,0.0294810449
232,209,0.00817836
232,309,0.00970938
232,2514,0.01236988
232,2926,0.015
232,3806,0.00970938
232,4007,0.0056510849
232,4024,0.010550776
232,4116,0.0240322678
232,4810,0.0062234103
232,4822,0.00637602
232,5125,0.0062263754
232,5365,0.0094164116
232,6232,0.00637602
232,6392,0.0065079641
232,6418,0.0061996891
232,6521,0.0061996891
232,6626,0.0062352708
232,6630,0.0061996891
232,6667,0.0064098877
232,6739,0.0092352318
232,6921,0.009383983
232,6984,0.0062945736
232,7229,0.0094008626
232,7237,0.017379834
232,7341,0.0200878776
232,7421,0.0114369943
232,7434,0.0097818745
232,7513,0.0205355889
232,7708,0.0131634987
232,8320,0.0218949621
232,8458,0.00637602
232,8483,0.00970938
232,8739,0.0173947387
232,9206,0.0121683291
232,9208,0.01053303
232,9475,0.0349086713
234,145,0.0263891105
234,156,0.0322521348
234,169,0.0085290401
234,171,0.0280718166
234,176,0.0118668934
234,179,0.01878891
234,185,0.0220136616
234,189,0.0277395497
234,193,0.0234608951
234,200,0.0234882844
234,201,0.0122053346
234,209,0.0094465281
234,215,0.034624056
234,822,0.0071779072
234,2514,0.0199294784
234,2522,0.0236854773
234,2926,0.015
234,3210,0.0119814235
234,3609,0.0400348658
234,3806,0.0100470697
234,3851,0.00685083
234,3866,0.0465429454
234,4007,0.0083779342
234,4024,0.0105292877
234,4116,0.0109168584
234,4153,0.0095494243
234,4161,0.012359814
234,4190,0.0096806564
234,4534,0.0142684759
234,4660,0.00961248
234,5365,0.00685083
234,6010,0.00437019
234,6063,0.0098258871
234,6232,0.0059835773
234,6337,0.0059940889
234,6392,0.0056653299
234,6529,0.00437019
234,6630,0.0059887362
234,6664,0.0062459658
234,6677,0.0088267361
234,6697,0.005984286
234,6701,0.0144959218
234,6739,0.00437019
234,7229,0.0090745989
234,7237,0.0176910007
234,7315,0.0098092762
234,7341,0.0176294277
234,7421,0.0103383771
234,7820,0.0370022797
234,7978,0.0194960859
234,8458,0.0059831556
234,8597,0.010291592
234,8739,0.0176355131
234,9206,0.015
234,9208,0.0093374022
234,9748,0.0059895852
236,233,0.01051343
236,255,0.0087471397
236,261,0.0141537973
236,1369,0.00504849
236,1958,0.0115950579
236,1960,0.0169830138
236,1972,0.00504849
236,2217,0.015
236,2477,0.0095063811
236,2515,0.0218106131
236,2554,0.0173238382
236,2589,0.0126249498
236,2593,0.0122684412
236,2596,0.0083220375
236,2634,0.015
236,2640,0.0105337354
236,2695,0.0093042891
236,2697,0.015
236,2700,0.0062095729
236,2739,0.00504849
236,2801,0.0184390836
236,2959,0.00504849
236,3463,0.0106218989
236,3806,0.0122684412
236,3828,0.0084926435
236,3910,0.0100559525
236,4005,0.016146882
236,4036,0.0059924724
236,4093,0.010253428
236,4155,0.0097800957
236,4160,0.0244183531
236,4249,0.00504849
236,4492,0.0162223347
236,4534,0.0184096337
236,4660,0.0242516486
236,4663,0.015
236,4716,0.0096968156
236,4725,0.0190362917
236,4749,0.0172680521
236,4772,0.0172591037
236,4773,0.00504849
236,4820,0.0249869228
236,4937,0.0096170081
236,4970,0.0114245623
236,4982,0.0103261611
236,4989,0.0138877253
236,5127,0.015
236,5244,0.0159121434
236,5245,0.0119269559
236,5398,0.015
236,5832,0.01642244
236,5966,0.0153172625
236,5978,0.0186241007
236,6050,0.0135360385
236,6117,0.0173006337
236,6119,0.0102764272
236,6132,0.0153
236,6135,0.015
236,6232,0.0077047604
236,6395,0.0062480209
236,6402,0.0062689155
236,6521,0.0049583534
236,6630,0.0064544673
236,6664,0.0066817819
236,6810,0.0057317639
236,6827,0.0124377301
236,6855,0.00613499
236,7061,0.0158197997
236,7189,0.0299758496
236,7228,0.00504849
236,7229,0.0092500628
236,7238,0.0091426422
236,7385,0.0838157203
236,7386,0.0107307196
236,7389,0.0060134522
236,7421,0.0139711589
236,7445,0.00504849
236,7529,0.0092366321
236,7591,0.0111717347
236,7773,0.0109345729
236,7889,0.015
236,8357,0.028958452
236,8605,0.0057480392
236,8697,0.0172081098
236,8700,0.0212797104
236,8725,0.015
236,8825,0.01683
236,8830,0.0118031119
236,8831,0.0099395456
236,8832,0.0114657778
236,8864,0.0106341548
236,8865,0.0174572253
236,8964,0.0132087325
236,8992,0.016183275
236,9211,0.0080764057
236,9212,0.0083999306
236,9213,0.008164044
236,9355,0.015
238,216,0.0182071216
238,261,0.0167456556
238,764,0.0151072441
238,1958,0.0108283988
238,2217,0.00601749
238,2477,0.0102192329
238,2554,0.0163458178
238,2589,0.0300204274
238,2593,0.0080119042
238,2596,0.0180217748
238,2697,0.0270202031
238,3910,0.0094858443
238,4036,0.0059446415
238,4492,0.0168259227
238,4663,0.015
238,4716,0.0117088595
238,4749,0.0168760652
238,4773,0.0087772674
238,4820,0.0165437166
238,4975,0.0076232528
238,4977,0.00373065
238,5966,0.0167912891
238,6050,0.0114262503
238,6119,0.0099759284
238,6232,0.0060151857
238,6395,0.0059243584
238,6626,0.00194769
238,6630,0.005800404
238,6635,0.005720444
238,6664,0.0057967305
238,6667,0.0062263957
238,6855,0.0044914792
238,7228,0.0090453392
238,7229,0.0213963584
238,7325,0.0096882199
238,7421,0.0091318759
238,7591,0.0096466586
238,7889,0.016756094
238,7944,0.0120395198
238,8725,0.00373065
238,8864,0.0087759229
238,8992,0.0116360278
238,9170,0.0262310127
238,9212,0.0092900695
238,9355,0.015
240,149,0.0208804858
240,209,0.0124630038
240,270,0.0134861975
240,2589,0.0127094287
240,2593,0.0089997551
240,4007,0.0068368977
240,4036,0.0051626125
240,4095,0.0079966628
240,4098,0.0076354778
240,4606,0.0170040706
240,4720,0.0070176249
240,4749,0.0169200173
240,4820,0.0098302366
240,5833,0.0129743422
240,6119,0.0292875182
240,6232,0.0072746638
240,6284,0.0071147313
240,6395,0.0047634
240,6521,0.0047634
240,6664,0.0047634
240,6677,0.0072615552
240,6855,0.0047634
240,7229,0.021256774
240,7421,0.0086383693
240,8187,0.015
240,8575,0.0066010014
240,8725,0.015
240,8938,0.012400455
240,9212,0.00945744
240,9214,0.0119187523
240,9355,0.015
240,9944,0.0063771033
242,2593,0.0089435745
242,4036,0.0074038296
242,6119,0.0091557594
242,6232,0.0066257439
242,6395,0.0064214894
242,6630,0.0037679104
242,6664,0.0037478995
242,6810,0.0039389504
242,6855,0.006297437
242,6919,0.0066590194
242,7228,0.0096002555
242,7421,0.0083249629
242,7944,0.0106973642
242,8725,0.0115248356
242,9212,0.00950589
242,9355,0.015
244,225,0.0381567846
244,226,0.0251125285
244,233,0.0101745
244,236,0.0347092017
244,237,0.0452702512
244,238,0.0380552538
244,239,0.0343186992
244,243,0.0348631467
244,248,0.0287586187
244,249,0.0265853194
244,253,0.0245509158
244,254,0.0103550579
244,445,0.00934116
244,2634,0.00934116
244,3029,0.0355389637
244,4036,0.0131299458
244,4860,0.0254059978
244,6087,0.00934116
244,6232,0.0127534855
244,6283,0.0120206102
244,6462,0.0131793511
244,6521,0.0134254415
244,6630,0.0134270012
244,6822,0.0230083487
244,6827,0.0134284437
244,6855,0.0123534294
244,6919,0.0082039503
244,6940,0.0135350996
244,7185,0.0200008425
244,7189,0.0177188685
244,7238,0.0179432922
244,7421,0.0184454104
244,7849,0.0591274735
244,8357,0.0281680503
244,8571,0.00917643
244,8645,0.00917643
244,8745,0.0188996978
244,8825,0.0157648192
244,9213,0.00917643
244,9809,0.0278229037
246,233,0.0075307028
246,254,0.0094580795
246,2554,0.00471903
246,2634,0.0155062921
246,3149,0.0483144668
246,4036,0.0129314106
246,4534,0.0194410835
246,4725,0.0190203602
246,4860,0.0244161323
246,4970,0.0243651595
246,5832,0.0100144202
246,6010,0.00304266
246,6087,0.015
246,6232,0.0123913436
246,6462,0.0131585017
246,6664,0.012386672
246,6822,0.0132978626
246,6827,0.0126462391
246,6855,0.0125046599
246,7189,0.0262653675
246,7229,0.0160271111
246,7421,0.0164607238
246,7773,0.1109697276
246,7849,0.0431466331
246,8357,0.0286503939
246,8571,0.0122997576
246,8745,0.015
246,8825,0.0147083225
246,9213,0.00917643
248,217,0.0238753426
248,219,0.0444791699
248,233,0.0108886259
248,254,0.009576815
248,2634,0.015
248,4036,0.012638695
248,4644,0.0237031405
248,4725,0.0189924906
248,4772,0.0184593023
248,4860,0.024790535
248,5832,0.0169805547
248,6087,0.00652137
248,6232,0.0062139205
248,6462,0.0128641251
248,6630,0.0126709105
248,6664,0.0062342696
248,6822,0.0067925185
248,6827,0.0126379703
248,6855,0.0126868158
248,7189,0.0198856289
248,7238,0.0165186837
248,7421,0.0164852461
248,7773,0.01877107
248,8357,0.0248909207
248,8745,0.00652137
248,8825,0.0093685292
248,9213,0.0086940851
250,233,0.00955434
250,244,0.0260687323
250,254,0.0102883476
250,445,0.0259691199
250,485,0.0574995431
250,4036,0.0138075226
250,4860,0.0250697755
250,6232,0.0136307174
250,6283,0.0136835699
250,6462,0.0136832123
250,6630,0.00489345
250,6664,0.0136225146
250,6822,0.0136044962
250,6827,0.0138812221
250,6855,0.0136265662
250,7229,0.0155634062
250,7421,0.018152432
250,7849,0.0360338604
250,8357,0.0299721134
250,8571,0.0136242685
250,8745,0.00583338
250,8825,0.0164963698
250,9213,0.00917643
252,233,0.0105904064
252,255,0.0196056775
252,509,0.011881095
252,2634,0.015
252,4036,0.0118816786
252,4725,0.0182016587
252,4860,0.0239897893
252,5832,0.0157195697
