126,6330,0.016900
126,6387,0.004200
126,6521,0.016900
126,6558,0.005000
126,6664,0.004400
126,6889,0.004400
126,6981,0.004700
126,7103,0.007700
126,710C,0.006900
126,7265,0.009100
126,7421,0.009400
126,745B,0.008800
126,7755,0.009200
126,8451,0.007400
126,8700,0.010500
126,8942,0.016300
126,9102,0.005500
126,966C,0.005100
126,9748,0.004700
126,990E,0.050000
128,0035,0.013000
128,0334,0.007300
128,174A,0.008600
128,2666,0.008500
128,2899,0.009400
128,293C,0.008000
128,3038,0.011300
128,316E,0.006500
128,3202,0.015700
128,3203,0.008000
128,3370,0.009400
128,4018,0.007400
128,4036,0.003000
128,4052,0.009800
128,4084,0.009400
128,4151,0.080200
128,4285,0.013500
128,4536,0.009700
128,4673,0.011800
128,5562,0.003000
128,6010,0.015900
128,6083,0.012700
128,6101,0.010600
128,6168,0.010300
128,6232,0.003900
128,6387,0.003900
128,6521,0.015900
128,6558,0.004800
128,6664,0.003900
128,6832,0.015900
128,6889,0.004000
128,7031,0.013100
128,710C,0.007400
128,7135,0.008400
128,7199,0.006300
128,7229,0.007000
128,7265,0.009300
128,7421,0.009400
128,7547,0.015100
128,7619,0.009400
128,7755,0.009000
128,8345,0.011500
128,8468,0.014500
128,8700,0.009400
128,8924,0.009400
128,8942,0.014700
128,9102,0.005000
128,966C,0.008100
128,990E,0.050000
130,035D,0.006500
130,3460,0.009500
130,363E,0.008900
130,4016,0.008900
130,4029,0.009500
130,4036,0.003000
130,4054,0.010600
130,4176,0.016000
130,4285,0.011300
130,4357,0.010100
130,4580,0.016000
130,4957,0.011000
130,5056,0.010500
130,5562,0.003000
130,6010,0.016000
130,6232,0.004000
130,6389,0.003700
130,6558,0.008700
130,6630,0.004200
130,6664,0.003900
130,6889,0.003800
130,7231,0.006600
130,7351,0.008700
130,7421,0.009200
130,8700,0.009000
130,8778,0.011200
130,9102,0.004600
130,9248,0.009400
132,0059,0.006300
132,008D,0.006200
132,009B,0.007000
132,0321,0.014500
132,0626,0.012100
132,1215,0.008600
132,1376,0.009700
132,155E,0.007600
132,223D,0.007100
132,2612,0.004700
132,282E,0.008800
132,325B,0.008400
132,3493,0.009100
132,350E,0.016600
132,3722,0.014900
132,3724,0.010000
132,3746,0.014000
132,3817,0.012200
132,3863,0.014000
132,3864,0.013900
132,3868,0.008500
132,4006,0.008400
132,4036,0.003000
132,4152,0.009800
132,4274,0.010000
132,4579,0.005600
132,4593,0.010000
132,4667,0.014200
132,4800,0.012700
132,4830,0.010400
132,4950,0.014800
132,4967,0.050000
132,4977,0.009900
132,4998,0.080300
132,5562,0.003000
132,6010,0.016000
132,6232,0.004200
132,6330,0.016000
132,6342,0.016000
132,6376,0.010500
132,6521,0.004700
132,6622,0.004200
132,6630,0.004700
132,6664,0.004200
132,6800,0.004400
132,6801,0.004300
132,6871,0.004300
132,6919,0.004300
132,6943,0.008300
132,6959,0.004200
132,7059,0.009700
132,7126,0.008600
132,7133,0.007000
132,7140,0.008600
132,7197,0.014200
132,7229,0.007000
132,7230,0.012300
132,7343,0.011500
132,7353,0.009800
132,7421,0.009300
132,7430,0.010400
132,7570,0.015600
132,7650,0.006900
132,7766,0.010500
132,8340,0.009900
132,8473,0.015800
132,8526,0.010500
132,8667,0.009700
132,8700,0.008600
132,892E,0.050000
132,8937,0.008600
132,9104,0.004900
132,9349,0.004800
132,971B,0.007200
132,9748,0.004600
132,9841,0.014000
132,997E,0.050000
133,0096,0.008700
133,0100,0.008500
133,0104,0.008600
133,0128,0.008500
133,0135,0.016900
133,0201,0.008400
133,2473,0.015000
133,2475,0.013300
133,282E,0.006600
133,4006,0.007100
133,4007,0.014400
133,4036,0.003000
133,4107,0.009800
133,4116,0.006800
133,4140,0.009600
133,4152,0.009400
133,4294,0.006000
133,4822,0.008300
133,4967,0.009900
133,4977,0.011500
133,5125,0.012000
133,6232,0.004400
133,6330,0.018100
133,6622,0.010100
133,6630,0.005000
133,6667,0.014100
133,6943,0.005400
133,6959,0.004400
133,7126,0.008400
133,7133,0.009200
133,7140,0.008100
133,7421,0.009300
133,7650,0.011300
133,7989,0.009300
133,8249,0.015600
133,8455,0.010000
133,8739,0.016900
133,8937,0.008500
133,9104,0.005200
133,9349,0.018100
133,971B,0.007300
133,9748,0.005300
134,0065,0.015100
134,0072,0.009500
134,0073,0.086000
134,0077,0.086000
134,0079,0.022600
134,0084,0.086000
134,0085,0.016100
134,0096,0.011200
134,0097,0.086000
134,0105,0.086000
134,0116,0.022300
134,0125,0.086000
134,1227,0.012600
134,1941,0.004400
134,2307,0.004400
134,2730,0.016300
134,282E,0.009000
134,3864,0.009400
134,4006,0.008800
134,4036,0.003000
134,4107,0.013400
134,4116,0.009700
134,4152,0.009500
134,4593,0.008900
134,4721,0.014900
134,4822,0.016300
134,4977,0.014700
134,6010,0.016300
134,6232,0.006900
134,6330,0.016300
134,6521,0.004600
134,6622,0.004900
134,6630,0.004700
134,6943,0.005400
134,6959,0.004500
134,6981,0.005400
134,7126,0.010300
134,7133,0.006800
134,7140,0.008500
134,7197,0.015100
134,7343,0.012200
134,7421,0.014300
134,7650,0.006300
134,7989,0.009400
134,8249,0.086000
134,8455,0.004500
134,8473,0.008700
134,8526,0.011000
134,8937,0.009600
134,9104,0.005300
134,9748,0.004400
134,997E,0.050000
136,0081,0.044000
136,0092,0.018000
136,0096,0.044000
136,0106,0.013300
136,0107,0.044000
136,0108,0.044000
136,0111,0.044000
136,0112,0.044000
136,0114,0.018800
136,0118,0.044000
136,0129,0.043900
136,0131,0.044000
136,0133,0.044000
136,0822,0.005300
136,1227,0.017200
136,193C,0.012600
136,282E,0.006800
136,3616,0.010300
136,3820,0.005300
136,3864,0.012800
136,4006,0.008700
136,4036,0.003000
136,4079,0.010100
136,4107,0.013700
136,4152,0.009400
136,4593,0.010600
136,4721,0.015200
136,4822,0.017200
136,4977,0.013100
136,5338,0.005000
136,6010,0.017200
136,6127,0.013400
136,6232,0.006300
136,629E,0.050000
136,6330,0.017200
136,6521,0.004800
136,6622,0.004700
136,6630,0.004800
136,6664,0.004200
136,6943,0.005300
136,6959,0.004600
136,7130,0.012600
136,7133,0.011200
136,7197,0.010100
136,7259,0.012300
136,7421,0.012900
136,7556,0.010600
136,8249,0.043900
136,8455,0.004600
136,8473,0.011400
136,8937,0.010000
136,9104,0.005500
136,9748,0.004800
136,997E,0.050000
138,0071,0.071800
138,0088,0.071800
138,0089,0.071800
138,0093,0.071800
138,0096,0.071800
138,0099,0.071800
138,0169,0.005800
138,0192,0.071800
138,2475,0.080700
138,4006,0.011500
138,4036,0.003000
138,4107,0.012900
138,4116,0.008600
138,4822,0.016900
138,5338,0.004700
138,6010,0.016900
138,6232,0.006900
138,6392,0.007100
138,6622,0.004500
138,6630,0.004800
138,6677,0.004800
138,6943,0.005000
138,6959,0.004500
138,7133,0.009000
138,7197,0.010000
138,7421,0.009300
138,7650,0.007000
138,8249,0.012400
138,8455,0.004500
138,8473,0.010100
138,8739,0.013800
138,8937,0.010000
138,9104,0.005300
138,997E,0.050000
140,0076,0.033800
140,0078,0.033800
140,0091,0.033800
140,0093,0.018400
140,0096,0.010600
140,009B,0.007200
140,0109,0.011000
140,0194,0.016000
140,0822,0.005000
140,282E,0.007800
140,3616,0.033800
140,3864,0.011000
140,4006,0.012400
140,4036,0.003000
140,4107,0.010700
140,4152,0.009400
140,4593,0.013300
140,4822,0.016600
140,4977,0.013300
140,5338,0.033800
140,5367,0.009300
140,6010,0.016600
140,6232,0.006000
140,6521,0.004400
140,6622,0.004200
140,6630,0.004600
140,6664,0.003900
140,6677,0.033800
140,6943,0.004900
140,6959,0.004200
140,7130,0.010800
140,7133,0.013500
140,7140,0.008100
140,7197,0.014600
140,7259,0.012800
140,7343,0.009200
140,7421,0.009300
140,8455,0.006300
140,8473,0.050000
140,8937,0.010000
140,9104,0.005000
140,997E,0.050000
220,0822,0.050000
220,1913,0.010400
220,2680,0.016600
220,2799,0.009900
220,325E,0.013100
220,3639,0.010300
220,4036,0.003000
220,4123,0.011700
220,4804,0.013200
220,5364,0.013700
220,5562,0.050000
220,6010,0.017600
220,6088,0.009800
220,6232,0.004200
220,6342,0.017600
220,6391,0.004200
220,6521,0.005000
220,6626,0.004500
220,6630,0.005000
220,6664,0.004100
220,6668,0.004200
220,6919,0.005000
220,7134,0.010800
220,7142,0.017600
220,7229,0.007000
220,7421,0.013400
220,7967,0.015400
220,835E,0.008600
220,8407,0.007500
220,9206,0.005400
220,9748,0.005000
222,0822,0.050000
222,118F,0.050000
222,1958,0.008500
222,1959,0.010300
222,2370,0.008700
222,264F,0.050000
222,2680,0.010200
222,2799,0.010200
222,3048,0.010000
222,3079,0.015200
222,3114,0.013400
222,325E,0.011400
222,3639,0.015000
222,4036,0.003000
222,4123,0.009700
222,4660,0.008700
222,4804,0.008400
222,4869,0.009800
222,4948,0.015000
222,5364,0.013600
222,5562,0.003000
222,6010,0.018200
222,6088,0.010100
222,6232,0.004100
222,6391,0.004100
222,6521,0.004800
222,6626,0.004100
222,6630,0.004800
222,6664,0.004100
222,6668,0.004100
222,6845,0.004800
222,6919,0.005000
222,7061,0.010200
222,7134,0.012700
222,7142,0.008500
222,7229,0.007000
222,7310,0.008500
222,7421,0.013400
222,753C,0.008700
222,7967,0.015300
222,835E,0.009100
222,8407,0.017900
222,899E,0.050000
222,9003,0.008700
222,9206,0.005200
224,0135,0.031400
224,0138,0.009300
224,0558,0.010000
224,118F,0.050000
224,1913,0.012700
224,1958,0.014600
224,1959,0.012900
224,2217,0.080700
224,2370,0.008700
224,2680,0.009800
224,2771,0.008900
224,2799,0.012500
224,2989,0.010500
224,3048,0.008400
224,3079,0.014700
224,3114,0.012700
224,325E,0.009900
224,3639,0.008500
224,389C,0.007700
224,4036,0.003000
224,4065,0.006900
224,4123,0.010000
224,4145,0.010500
224,4593,0.011700
224,4804,0.008400
224,482E,0.050000
224,4948,0.008500
224,4959,0.012700
224,4967,0.080700
224,5364,0.009800
224,5562,0.003000
224,5982,0.009300
224,6010,0.016900
224,6088,0.009800
224,6232,0.004000
224,6245,0.016900
224,6342,0.016900
224,6391,0.004000
224,6521,0.004800
224,6623,0.004100
224,6630,0.004700
224,6664,0.004000
224,6668,0.004000
224,6734,0.080700
224,6800,0.016900
224,6918,0.004700
224,6919,0.004700
224,7061,0.008900
224,7134,0.006400
224,7142,0.008500
224,7229,0.007000
224,7232,0.010700
224,7421,0.009800
224,753C,0.008500
224,8407,0.008400
224,8700,0.008700
224,8734,0.008500
224,899E,0.050000
224,9003,0.008500
224,9206,0.005100
224,9364,0.004700
224,9748,0.005200
226,0161,0.035300
226,0165,0.035300
226,0168,0.013200
226,0169,0.006300
226,0170,0.006300
226,0209,0.008400
226,023B,0.050000
226,1958,0.015400
226,2514,0.009900
226,283E,0.007400
226,3806,0.011800
226,4007,0.008000
226,4024,0.012000
226,4036,0.003000
226,4114,0.035200
226,422C,0.050000
226,4660,0.015300
226,4822,0.018200
226,5365,0.035300
226,536C,0.010600
226,6010,0.018200
226,6063,0.011800
226,6232,0.006200
226,6392,0.004900
226,6521,0.011000
226,6630,0.010100
226,6664,0.004900
226,6667,0.004900
226,6739,0.009900
226,6846,0.005000
226,7309,0.010600
226,7341,0.010300
226,7421,0.011400
226,7434,0.006300
226,7513,0.011400
226,7757,0.011800
226,8320,0.050000
226,8458,0.004900
226,8497,0.012000
226,8502,0.012000
226,9208,0.005200
228,002F,0.050000
228,0161,0.019500
228,0162,0.034700
228,0170,0.007700
228,0175,0.017900
228,0196,0.034800
228,0201,0.007800
228,0822,0.003000
228,145D,0.005800
228,1703,0.015300
228,1958,0.016100
228,1991,0.011500
228,2514,0.015300
228,2696,0.010400
228,2798,0.009800
228,279E,0.010000
228,283E,0.007100
228,3115,0.034800
228,312C,0.010600
228,3210,0.015300
228,328B,0.008500
228,3806,0.016200
228,3829,0.015300
228,4007,0.015600
228,4012,0.014000
228,4024,0.015500
228,4036,0.003000
228,4124,0.011200
228,4153,0.011100
228,4161,0.015200
228,4190,0.016200
228,422C,0.008100
228,4276,0.016200
228,4534,0.016200
228,4633,0.015400
228,4640,0.014700
228,4660,0.015300
228,4801,0.008400
228,4993,0.012900
228,5365,0.016200
228,536C,0.007800
228,5493,0.016200
228,5494,0.014600
228,5562,0.004800
228,5580,0.014900
228,6010,0.016200
228,6063,0.013900
228,6232,0.004600
228,6392,0.004500
228,6393,0.004500
228,6521,0.004300
228,6626,0.004600
228,6630,0.005400
228,6664,0.004600
228,6667,0.004300
228,6739,0.004500
228,6810,0.005400
228,6846,0.004500
228,6919,0.005800
228,6921,0.005700
228,7220,0.050000
228,7229,0.007000
228,7309,0.011400
228,7341,0.017200
228,7421,0.012200
228,7434,0.007000
228,7513,0.015700
228,7615,0.015500
228,7708,0.017900
228,7757,0.011300
228,7760,0.015300
228,784E,0.010000
228,7968,0.013000
228,8309,0.015300
228,8320,0.015600
228,8347,0.015700
228,8483,0.015900
228,8700,0.010300
228,8716,0.019800
228,8739,0.015700
228,8756,0.034800
228,8975,0.034800
228,9208,0.003500
228,9210,0.004900
228,9275,0.080300
228,967E,0.009200
228,9748,0.004200
230,002F,0.050000
230,0149,0.011600
230,0169,0.007600
230,0170,0.007700
230,0176,0.011500
230,0195,0.019300
230,0209,0.008700
230,213C,0.009400
230,2681,0.011900
230,3609,0.013000
230,3806,0.014400
230,4007,0.008200
230,4024,0.014800
230,4036,0.004200
230,422C,0.007000
230,4527,0.005600
230,4822,0.018500
230,5338,0.005700
230,5365,0.034300
230,536C,0.010600
230,6010,0.018500
230,6232,0.004800
230,6286,0.007900
230,6337,0.006900
230,6392,0.004800
230,6521,0.011000
230,6534,0.003000
230,657B,0.050000
230,6630,0.010700
230,6664,0.004600
230,6667,0.004900
230,6677,0.005600
230,6701,0.004900
230,6739,0.008200
230,6846,0.005600
230,6921,0.005600
230,7237,0.009900
230,7421,0.009600
230,7434,0.007000
230,7708,0.014300
230,8458,0.004800
230,8739,0.014600
230,9208,0.006100
230,9475,0.005700
232,0151,0.018500
232,0152,0.012500
232,0161,0.022800
232,0170,0.009700
232,0176,0.010300
232,0177,0.022800
232,0178,0.023600
232,017E,0.040100
232,0183,0.014700
232,0191,0.034800
232,0197,0.021400
232,0201,0.009400
232,0204,0.022100
232,0206,0.034900
232,0209,0.012100
232,031D,0.050000
232,213C,0.010500
232,2514,0.016500
232,283E,0.007100
232,3806,0.023200
232,4007,0.020000
232,4024,0.016000
232,4036,0.003300
232,4116,0.036300
232,4810,0.003200
232,4822,0.017500
232,5125,0.003200
232,5365,0.034900
232,536C,0.010600
232,6010,0.017500
232,6232,0.009500
232,6392,0.005100
232,6521,0.003200
232,6626,0.005200
232,6630,0.003200
232,6667,0.004800
232,6697,0.017500
232,6739,0.034500
232,6921,0.003500
232,696E,0.010800
232,7229,0.010400
232,7237,0.013700
232,7341,0.010600
232,7421,0.009900
232,7434,0.007000
232,7513,0.010600
232,7708,0.023000
232,8320,0.010800
232,8458,0.005100
232,8483,0.019400
232,8739,0.021800
232,9206,0.010700
232,9208,0.006200
232,9475,0.007700
234,002F,0.050000
234,0145,0.036500
234,0156,0.036500
234,0169,0.006300
234,0171,0.036500
234,0176,0.013000
234,0179,0.036500
234,0185,0.036500
234,0189,0.036500
234,0193,0.093300
234,0200,0.036500
234,0201,0.006900
234,0209,0.008500
234,0215,0.036600
234,050A,0.010600
234,0822,0.005100
234,213C,0.010800
234,2514,0.012800
234,2522,0.014800
234,283E,0.008700
234,305D,0.003500
234,3210,0.036500
234,3609,0.014800
234,3806,0.011800
234,3866,0.005100
234,4007,0.009500
234,4024,0.013000
234,4116,0.036500
234,4153,0.009900
234,4161,0.012000
234,4190,0.016500
234,422C,0.010600
234,5365,0.011600
234,536C,0.010600
234,6010,0.013800
234,6063,0.011000
234,6232,0.004200
234,6311,0.017100
234,6337,0.005600
234,6392,0.004300
234,6521,0.005100
234,6529,0.004600
234,6534,0.003100
234,657B,0.008600
234,6630,0.005100
234,665D,0.050000
234,6664,0.004100
234,6677,0.036500
234,6697,0.005100
234,6701,0.004200
234,6739,0.004700
234,7229,0.006900
234,7237,0.012700
234,7315,0.010600
234,7341,0.015200
234,7421,0.012200
234,7820,0.014700
234,7978,0.007000
234,8458,0.004200
234,858D,0.013000
234,8597,0.013000
234,8739,0.016200
234,9208,0.005100
234,9748,0.005200
236,009D,0.013100
236,014F,0.050000
236,0233,0.005400
236,0255,0.014500
236,0261,0.013700
236,053D,0.007600
236,074F,0.050000
236,0822,0.050000
236,107D,0.050000
236,1958,0.011900
236,1960,0.009400
236,1972,0.008800
236,2217,0.005300
236,228C,0.010000
236,2477,0.013500
236,2515,0.009400
236,2554,0.009400
236,2589,0.014500
236,2593,0.010600
236,2596,0.013300
236,2634,0.014000
236,2695,0.009900
236,2697,0.158900
236,2700,0.015400
236,2801,0.013400
236,280E,0.009800
236,281E,0.011100
236,367E,0.009800
236,3806,0.014500
236,3828,0.009400
236,3910,0.014500
236,395C,0.010600
236,4005,0.013500
236,4036,0.004700
236,4093,0.009300
236,4155,0.013700
236,4160,0.013800
236,4249,0.012000
236,4492,0.012500
236,4534,0.013900
236,4716,0.013800
236,4725,0.009400
236,4749,0.010400
236,4772,0.014000
236,4773,0.014200
236,4820,0.014500
236,4937,0.010200
236,4970,0.014500
236,4982,0.011100
236,4989,0.009300
236,5127,0.016200
236,5244,0.013800
236,5245,0.012300
236,5398,0.010400
236,5832,0.005300
236,5966,0.015400
236,5978,0.015400
236,6010,0.016200
236,6050,0.014600
236,6117,0.009300
236,6119,0.014500
236,6135,0.015700
236,6232,0.004000
236,6395,0.003800
236,6402,0.004200
236,6521,0.004400
236,6630,0.004700
236,6664,0.004200
236,6697,0.016200
236,6739,0.016200
236,6810,0.007200
236,6827,0.003800
236,6855,0.004100
236,7061,0.013300
236,7189,0.013800
236,7228,0.007000
236,7229,0.007000
236,7238,0.006500
236,7385,0.013800
236,7386,0.013800
236,7421,0.009300
236,7445,0.007000
236,7529,0.009400
236,7591,0.014000
236,7773,0.015400
236,8357,0.014500
236,8697,0.013900
236,8700,0.013600
236,8825,0.013600
236,8830,0.014500
236,8831,0.009400
236,8832,0.014500
236,884E,0.050000
236,8864,0.015400
236,8865,0.015300
236,8964,0.009600
236,8992,0.013800
236,9211,0.004800
236,9212,0.003700
236,9213,0.003700
238,0216,0.034500
238,0261,0.008500
238,071F,0.050000
238,0822,0.050000
238,107D,0.008300
238,1958,0.017000
238,2217,0.010400
238,2477,0.015300
238,2554,0.010300
238,2589,0.008700
238,2593,0.016800
238,2596,0.008800
238,2697,0.010300
238,281E,0.009300
238,3910,0.011400
238,395C,0.008300
238,4036,0.004700
238,420C,0.009400
238,4492,0.015000
238,4716,0.009600
238,4749,0.008600
238,4773,0.016800
238,4820,0.011400
238,4977,0.008300
238,5966,0.011100
238,6010,0.016300
238,6050,0.011400
238,6119,0.008200
238,6232,0.003900
238,6395,0.004000
238,6521,0.004700
238,6626,0.004000
238,6630,0.004700
238,6635,0.010700
238,6664,0.004000
238,6667,0.005800
238,6855,0.004000
238,7228,0.006500
238,7229,0.007000
238,7325,0.008800
238,7421,0.009600
238,7591,0.015300
238,7889,0.016800
238,7944,0.017100
238,8697,0.010700
238,8864,0.034500
238,8992,0.010500
238,9170,0.015700
238,9212,0.005100
240,0149,0.024100
240,0209,0.008500
240,0270,0.009200
240,107D,0.007400
240,228C,0.010700
240,2589,0.009300
240,2593,0.012500
240,2876,0.082400
240,317C,0.003700
240,395C,0.008300
240,4007,0.020300
240,4036,0.003600
240,4095,0.016400
240,4098,0.004300
240,4606,0.015800
240,4720,0.003600
240,4749,0.008600
240,4820,0.082400
240,4822,0.020300
240,545B,0.050000
240,5833,0.014700
240,6010,0.020300
240,6119,0.013400
240,6232,0.004400
240,6284,0.003600
240,6395,0.004300
240,6521,0.012400
240,6630,0.017900
240,6664,0.004100
240,6677,0.005900
240,6855,0.004200
240,7229,0.010000
240,7421,0.012500
240,8575,0.004100
240,8725,0.007900
240,8938,0.008100
240,9212,0.005600
240,9214,0.008300
240,9944,0.015400
242,107D,0.007600
242,228C,0.010500
242,2593,0.016400
242,395C,0.008300
242,4036,0.004800
242,6010,0.019700
242,6119,0.005500
242,6232,0.004500
242,6395,0.004500
242,6521,0.004800
242,6664,0.004400
242,6810,0.006100
242,6855,0.004500
242,6919,0.004800
242,7228,0.007000
242,7421,0.007600
242,7944,0.017000
242,8725,0.016500
242,9212,0.005800
244,0225,0.015400
244,0226,0.026900
244,0233,0.010000
244,0236,0.023900
244,0237,0.026900
244,0238,0.026900
244,0239,0.026900
244,0243,0.026900
244,0248,0.026900
244,0249,0.015400
244,0253,0.028300
244,0254,0.010300
244,231C,0.010700
244,3029,0.026900
244,367E,0.007900
244,4036,0.008500
244,4822,0.019000
244,4860,0.011500
244,544A,0.014000
244,5818,0.050000
244,6232,0.006800
244,6283,0.006200
244,6462,0.006700
244,6521,0.005700
244,6630,0.005700
244,6742,0.019000
244,6822,0.006700
244,6827,0.006100
244,6855,0.006500
244,6919,0.005900
244,6940,0.006500
244,7185,0.012100
244,7189,0.010100
244,7238,0.007000
244,7421,0.014300
244,7773,0.007300
244,7849,0.018300
244,8357,0.015100
244,8571,0.006400
244,8745,0.015600
244,8825,0.008900
244,9213,0.006900
244,9809,0.026800
246,0233,0.007100
246,0254,0.008300
246,079F,0.050000
246,231C,0.050000
246,2554,0.009100
246,2634,0.020000
246,3149,0.008900
246,4036,0.006000
246,4534,0.010100
246,4725,0.009600
246,4822,0.020000
246,4860,0.007400
246,4970,0.016100
246,5168,0.009500
246,5818,0.050000
246,5832,0.009100
246,6010,0.020000
246,6232,0.006800
246,6462,0.006200
246,6664,0.004100
246,6822,0.006300
246,6827,0.005700
246,6855,0.006900
246,7189,0.011500
246,7229,0.007000
246,7421,0.010400
246,7773,0.011500
246,7849,0.008700
246,8357,0.008700
246,8571,0.006900
246,8825,0.006900
246,9213,0.005600
248,009D,0.008400
248,0217,0.012200
248,0219,0.015500
248,0233,0.007000
248,0254,0.009000
248,079F,0.050000
248,231C,0.050000
248,367E,0.007700
248,4036,0.004800
248,4112,0.080800
248,4155,0.017200
248,4644,0.007700
248,4725,0.008600
248,4772,0.006900
248,4860,0.008000
248,5818,0.050000
248,5832,0.008400
248,6232,0.004100
248,6462,0.004600
248,6521,0.004000
248,6630,0.004800
248,6664,0.003800
248,6822,0.004900
248,6827,0.004100
248,6855,0.004100
248,7189,0.009000
248,7238,0.007700
248,7421,0.007400
248,7773,0.008300
248,8357,0.008100
248,8825,0.007300
248,9213,0.005400
250,0233,0.007600
250,0244,0.015000
250,0254,0.008400
250,0445,0.010600
250,0485,0.015000
250,231C,0.050000
250,4036,0.008800
250,4822,0.020300
250,4860,0.010600
250,5818,0.050000
250,6232,0.006600
250,6283,0.005400
250,6462,0.005700
250,6630,0.005800
250,6664,0.004400
250,6822,0.014200
250,6827,0.005400
250,6855,0.005400
250,7229,0.009900
250,7421,0.008600
250,7849,0.008900
250,8357,0.009600
250,8571,0.005400
250,8825,0.007500
250,9213,0.005600
252,009D,0.011400
252,0233,0.005900
252,0255,0.008500
252,0509,0.005900
252,367E,0.008300
252,4036,0.004300
252,4155,0.011800
252,4725,0.011800
252,4860,0.011800
252,5818,0.050000
252,5832,0.009400
252,601D,0.008100
252,6232,0.003800
252,6462,0.004300
252,6521,0.004300
252,6525,0.004300
252,6630,0.004300
252,6664,0.003800
252,6810,0.004600
252,6822,0.004300
252,6827,0.003800
252,6855,0.003800
252,7189,0.010100
252,7229,0.007000
252,7421,0.009500
252,7529,0.009500
252,8357,0.009400
252,8745,0.012100
252,8825,0.008200
252,9213,0.004700
254,0256,0.017400
254,0267,0.017400
254,0270,0.017400
254,080F,0.050000
254,317C,0.050000
254,4036,0.016500
254,4095,0.010300
254,4116,0.010700
254,423C,0.008400
254,4822,0.019100
254,545B,0.011100
254,546B,0.050000
254,5989,0.019100
254,6010,0.019100
254,6232,0.009400
254,6284,0.005900
254,6337,0.011200
254,6394,0.013900
254,6424,0.019100
254,6462,0.005900
254,6534,0.003000
254,6597,0.005900
254,6664,0.009900
254,6822,0.005900
254,6878,0.005700
254,6925,0.019100
254,6932,0.006000
254,6940,0.005900
254,6992,0.005800
254,7229,0.010000
254,7421,0.010300
254,7849,0.016600
254,7894,0.010000
254,8575,0.005100
254,8938,0.016500
254,9211,0.019100
254,9213,0.007000
254,9214,0.006900
254,9944,0.009100
256,0257,0.019400
256,0259,0.019400
256,0270,0.018400
256,0277,0.019400
256,080F,0.050000
256,0822,0.005200
256,146D,0.007500
256,2521,0.006600
256,2704,0.017300
256,317C,0.010600
256,368E,0.008400
256,3866,0.005300
256,4036,0.007600
256,4095,0.010800
256,4116,0.008800
256,4601,0.018500
256,4822,0.018100
256,5201,0.009700
