201447,0.0084
201449,0.0091
201450,0.0167
201451,0.0084
201452,0.0079
201453,0.0106
201454,0.0106
201455,0.0107
201456,0.0089
201457,0.0084
201458,0.0186
201459,0.0084
201460,0.0084
201461,0.0084
201462,0.0084
201463,0.0079
201465,0.0106
201467,0.0106
201469,0.0107
201471,0.0189
201472,0.0107
201473,0.0124
201474,0.0166
201475,0.0084
201476,0.0084
201477,0.015
201478,0.0113
201480,0.0084
201481,0.0079
201482,0.0141
201483,0.015
201484,0.0106
201485,0.015
201486,0.0089
201487,0.0084
201488,0.0084
201489,0.0084
201490,0.0141
201491,0.0079
201493,0.0084
201495,0.0079
201496,0.0089
201497,0.0166
201498,0.0084
201499,0.0094
201500,0.0176
201501,0.0084
201502,0.0079
201503,0.0128
201504,0.0146
201505,0.0084
201506,0.0106
201507,0.0084
201508,0.0129
201510,0.0164
201511,0.0743
201512,0.0084
201513,0.0106
201514,0.0136
201515,0.0136
201517,0.0079
201518,0.0094
201519,0.0106
201520,0.0091
201521,0.0084
201522,0.0079
201523,0.0137
201524,0.0084
201525,0.0084
201526,0.0106
201527,0.0163
201528,0.0091
201529,0.0084
201530,0.0128
201531,0.0084
201532,0.0106
201533,0.0084
201534,0.0079
201535,0.0106
201536,0.0084
201537,0.0106
201538,0.0079
201540,0.0106
201541,0.0084
201542,0.0079
201543,0.0106
201544,0.0079
201545,0.0079
201546,0.0113
201547,0.0084
201548,0.0106
201549,0.0106
201550,0.0743
201553,0.0084
201554,0.0743
201556,0.0128
201557,0.0084
201558,0.0084
201559,0.0094
201560,0.0128
201562,0.0186
201563,0.0079
201564,0.0164
201565,0.0104
201566,0.0136
201567,0.0084
201568,0.0084
201569,0.0084
201570,0.0079
201571,0.0094
201572,0.0079
201573,0.0084
201574,0.0094
201575,0.0141
201576,0.0084
201577,0.0106
201578,0.0147
201579,0.0164
201581,0.0136
201582,0.0129
201583,0.0084
201584,0.0136
201585,0.0084
201586,0.0136
201587,0.0084
201588,0.0166
201590,0.0107
201591,0.0106
201592,0.0084
201593,0.0084
201594,0.0128
201595,0.0106
201596,0.0106
201597,0.0125
201599,0.0084
201600,0.0079
201601,0.0084
201602,0.0079
201603,0.0106
201604,0.0106
201605,0.0106
201606,0.0127
201607,0.0079
201608,0.0124
201610,0.0084
201611,0.0743
201612,0.0084
201613,0.0124
201615,0.0079
201616,0.0128
201617,0.0084
201618,0.0079
201619,0.0079
201620,0.0094
201621,0.0127
201622,0.0106
201623,0.0127
201624,0.0107
201625,0.0127
201626,0.0084
201627,0.0147
201628,0.0186
201629,0.0079
201631,0.0084
201632,0.0127
201633,0.0107
201634,0.0084
201635,0.0084
201636,0.0149
201637,0.0106
201638,0.0079
201639,0.019
201641,0.0084
201642,0.0127
201643,0.0106
201644,0.015
201645,0.0188
201646,0.0084
201647,0.0089
201648,0.0106
201649,0.0164
201650,0.0106
201651,0.0084
201652,0.0084
201653,0.0084
201654,0.0146
201655,0.0137
201656,0.0084
201657,0.0106
201658,0.0089
201659,0.0084
201660,0.015
201661,0.0164
201662,0.0084
201663,0.0106
201664,0.0084
201665,0.0106
201666,0.0084
201669,0.0141
201670,0.0084
201671,0.0084
201672,0.0084
201673,0.0136
201674,0.0113
201675,0.0113
201676,0.019
201677,0.0128
201678,0.0084
201679,0.0079
201680,0.0106
201681,0.0079
201682,0.0089
201683,0.0107
201684,0.0116
201685,0.012
201686,0.0079
201687,0.0079
201688,0.019
201689,0.0128
201690,0.0139
201691,0.0084
201692,0.0084
201693,0.0164
201694,0.0079
201695,0.0084
201696,0.0106
201697,0.0079
201698,0.0079
201699,0.0163
201700,0.0743
201701,0.0136
201703,0.0084
201704,0.0079
201705,0.0106
201706,0.0113
201707,0.0106
201708,0.0164
201709,0.0106
201710,0.03
201711,0.0743
201712,0.0084
201713,0.0079
201714,0.0084
201715,0.0106
201716,0.0107
201717,0.0743
201718,0.0079
201719,0.0164
201720,0.0164
201721,0.0107
201722,0.0084
201723,0.0106
201724,0.0089
201725,0.0079
201726,0.0147
201727,0.0128
201728,0.0128
201729,0.0084
201731,0.0188
201733,0.0107
201734,0.0124
201735,0.0107
201736,0.0089
201738,0.0106
201739,0.0079
201740,0.0188
201741,0.0079
201742,0.0127
201743,0.03
201745,0.0106
201746,0.015
201747,0.0106
201748,0.0107
201750,0.0084
201751,0.0107
201752,0.0084
201753,0.03
201754,0.0188
201755,0.0106
201756,0.0079
201757,0.0089
201758,0.0106
201759,0.0079
201760,0.0084
201761,0.0084
201762,0.0094
201763,0.0164
201764,0.0146
201765,0.0188
201766,0.0107
201767,0.0084
201768,0.0084
201769,0.0079
201770,0.0084
201771,0.0079
201772,0.0118
201773,0.015
201774,0.0106
201775,0.0128
201776,0.0079
201777,0.0107
201778,0.0176
201779,0.0089
201780,0.0079
201781,0.0106
201782,0.0084
201783,0.0186
201784,0.0084
201785,0.0128
201786,0.0106
201787,0.0079
201788,0.0079
201789,0.0079
201790,0.0089
201791,0.0084
201792,0.0084
201793,0.0091
201794,0.0084
201795,0.0084
201796,0.0084
201797,0.0084
201798,0.0084
201799,0.0164
201800,0.0136
201801,0.0084
201802,0.0084
201803,0.0079
201804,0.0084
201805,0.0106
201806,0.0164
201807,0.0084
201808,0.0164
201809,0.0107
201810,0.0079
201811,0.0743
201812,0.0164
201813,0.0079
201814,0.0084
201815,0.0079
201816,0.0084
201817,0.0084
201818,0.0084
201819,0.0079
201820,0.0128
201821,0.0146
201822,0.0127
201823,0.0084
201824,0.0139
201825,0.0084
201826,0.0106
201827,0.0084
201828,0.0084
201829,0.0124
201830,0.0106
201831,0.0084
201832,0.0079
201833,0.0084
201834,0.0147
201835,0.0147
201836,0.0084
201837,0.0084
201838,0.0079
201839,0.0107
201840,0.0084
201841,0.0079
201842,0.0084
201843,0.0084
201844,0.0107
201845,0.0084
201846,0.0079
201847,0.0084
201848,0.0084
201849,0.0139
201850,0.0106
201851,0.0106
201852,0.0079
201853,0.0146
201854,0.0084
201857,0.015
201858,0.0084
201859,0.0106
201860,0.0084
201861,0.0084
201862,0.0084
201863,0.0084
201864,0.0084
201865,0.0084
201866,0.0084
201867,0.0084
201868,0.0084
201869,0.0084
201871,0.0084
201872,0.0084
201873,0.0089
201874,0.0079
201875,0.0104
201876,0.0084
201877,0.0104
201879,0.0079
201880,0.015
201881,0.0113
201882,0.0139
201883,0.0084
201884,0.03
201885,0.012
201886,0.0084
201887,0.0089
201888,0.0106
201889,0.0089
201890,0.0176
201891,0.0084
201892,0.0079
201893,0.0089
201894,0.0084
201895,0.0089
201896,0.0084
201897,0.0139
201898,0.0079
201900,0.0743
201901,0.0079
201902,0.0084
201903,0.0079
201905,0.0139
201906,0.0079
201907,0.0084
201909,0.0084
201910,0.0106
201911,0.0743
201913,0.0106
201914,0.0106
201915,0.0084
201916,0.0113
201917,0.0186
201918,0.0106
201919,0.0079
201920,0.0089
201921,0.0079
201922,0.0079
201923,0.0079
201924,0.0106
201925,0.0089
201926,0.0079
201927,0.0079
201928,0.0084
201929,0.0079
201930,0.0084
201931,0.0128
201933,0.0084
201934,0.0084
201935,0.0084
201936,0.0089
201937,0.0079
201938,0.0084
201939,0.0084
201940,0.0107
201941,0.0084
201942,0.0094
201943,0.0084
201944,0.0084
201945,0.0084
201946,0.0084
201947,0.0084
201948,0.0079
201949,0.0164
201950,0.0743
201951,0.0079
201952,0.0089
201953,0.0079
201954,0.0079
201955,0.0084
201956,0.0137
201958,0.0743
201959,0.0743
201960,0.0106
201961,0.0127
201962,0.0186
201963,0.0084
201964,0.0084
201965,0.0106
201966,0.0079
201967,0.0084
201968,0.0128
201969,0.0128
201970,0.0106
201972,0.0164
201974,0.0084
201975,0.0129
201976,0.03
201977,0.0178
201978,0.0079
201979,0.0079
201980,0.0079
201981,0.0106
201982,0.0089
201983,0.0106
201984,0.0107
201985,0.0084
201986,0.0084
201987,0.0136
201988,0.0079
201990,0.0743
201991,0.0084
201992,0.0107
201993,0.0089
201994,0.0084
201995,0.0084
201996,0.0084
201997,0.0084
201998,0.0084
201999,0.0743
202201,0.0094
202203,0.0094
202204,0.0116
202205,0.0094
202206,0.0079
202207,0.0116
202208,0.0094
202209,0.0079
202210,0.0079
202211,0.0743
202212,0.0116
202213,0.0079
202214,0.0079
202215,0.0079
202216,0.0094
202217,0.0079
202218,0.0094
202219,0.0094
202220,0.0094
202221,0.0098
202222,0.0116
202223,0.0094
202224,0.0094
202225,0.0094
202226,0.0094
202227,0.0094
202228,0.0094
202229,0.0094
202230,0.0116
202231,0.0094
202232,0.0094
202233,0.0094
202234,0.0094
202235,0.0094
202236,0.0079
202237,0.0094
202238,0.0116
202239,0.0117
202241,0.012
202242,0.0094
202243,0.0135
202244,0.0094
202245,0.0094
202246,0.0079
202247,0.0158
202248,0.0157
202249,0.0157
202250,0.0157
202251,0.0079
202252,0.0094
202253,0.0079
202254,0.0094
202255,0.0079
202256,0.0079
202257,0.0079
202258,0.0079
202259,0.0079
202260,0.0094
202261,0.0094
202262,0.0079
202263,0.0094
202264,0.0094
202265,0.0094
202266,0.0096
202267,0.0094
202268,0.008
202269,0.0094
202270,0.0079
202271,0.0079
202272,0.0094
202273,0.0094
202274,0.0094
202275,0.0094
202276,0.0079
202277,0.0079
202278,0.0094
202279,0.0094
202280,0.0116
202281,0.0094
202282,0.0094
202283,0.0094
202284,0.0094
202285,0.0079
202286,0.0079
202287,0.0094
202288,0.0079
202289,0.0094
202290,0.0112
202291,0.0094
202292,0.0096
202293,0.0094
202294,0.0079
202295,0.0094
202296,0.0094
202297,0.0079
202298,0.0094
202299,0.0094
202302,0.0079
202303,0.0094
202304,0.0116
202305,0.0094
202306,0.0079
202307,0.0094
202308,0.0116
202309,0.0079
202310,0.0094
202311,0.0743
202312,0.0094
202313,0.0094
202314,0.0094
202315,0.0116
202316,0.0079
202317,0.0094
202318,0.0157
202319,0.0094
202320,0.0079
202321,0.0079
202322,0.0096
202323,0.0094
202324,0.0094
202325,0.0094
202326,0.0094
202327,0.0094
202328,0.0094
202329,0.0079
202330,0.0116
202331,0.0094
202332,0.0094
202333,0.0094
202334,0.0094
202335,0.0116
202336,0.0094
202337,0.0094
202338,0.0094
202339,0.0094
202340,0.0079
202341,0.0079
202342,0.0094
202343,0.0094
202344,0.0094
202345,0.0079
202346,0.0094
202347,0.0094
202348,0.0094
202349,0.0148
202350,0.0116
202351,0.0116
202352,0.0079
202353,0.0094
202354,0.0094
202355,0.0116
202356,0.0094
202357,0.0094
202358,0.0094
202359,0.0079
202360,0.0116
202361,0.0079
202362,0.0094
202363,0.0094
202364,0.0094
202365,0.0079
202366,0.0094
202367,0.0101
202368,0.0079
202369,0.0079
202370,0.012
202371,0.0094
202372,0.0116
202373,0.0094
202374,0.0079
202375,0.0116
202376,0.0094
202377,0.0094
202378,0.0151
202379,0.0116
202380,0.0116
202382,0.0094
202383,0.0094
202384,0.0116
202385,0.0094
202386,0.0116
202387,0.0094
202388,0.0094
202389,0.0094
202390,0.0079
202391,0.0101
202392,0.0094
202393,0.0094
202394,0.0096
202395,0.0094
202396,0.0094
202397,0.0094
202398,0.0094
202399,0.0094
202401,0.0094
202402,0.0094
202403,0.0116
202404,0.0094
202405,0.0079
202406,0.0094
202408,0.0094
202409,0.0079
202411,0.0743
202412,0.0079
202413,0.0079
202414,0.0112
202415,0.0079
202416,0.0094
202418,0.0094
202419,0.0094
202420,0.0116
202421,0.0079
202422,0.0079
202423,0.0111
202424,0.0094
202425,0.0079
202426,0.0094
202427,0.0079
202428,0.0096
202429,0.0094
202431,0.0079
202432,0.0094
202433,0.0094
202434,0.0094
202435,0.0094
202436,0.0116
202437,0.0079
202438,0.0079
202439,0.0079
202441,0.0079
202442,0.0094
202443,0.0096
202444,0.0158
202445,0.0112
202446,0.0116
202447,0.0094
202448,0.0159
202449,0.0116
202451,0.0096
202452,0.0094
202453,0.0094
202454,0.0096
202455,0.0096
202456,0.0094
202457,0.0094
202458,0.0094
202459,0.0116
202460,0.0079
202461,0.0116
202462,0.0094
202463,0.0094
202464,0.0127
202465,0.0112
202466,0.0094
202467,0.0094
202468,0.0079
202469,0.0096
202470,0.0116
202471,0.0116
202472,0.0094
202473,0.0094
202474,0.0094
202475,0.0094
202476,0.0094
202477,0.0094
202478,0.0096
202479,0.0094
202481,0.0096
202482,0.0094
202483,0.0094
202484,0.0094
202485,0.0094
202486,0.0079
202487,0.0079
202488,0.0094
202489,0.0111
202490,0.0094
202491,0.0079
202492,0.0079
202493,0.0094
202494,0.0079
202495,0.0176
202496,0.0094
202497,0.0079
202498,0.0079
202501,0.0094
202502,0.0094
202503,0.03
202504,0.0094
202506,0.0116
202507,0.0133
202508,0.0094
202509,0.0176
202510,0.0116
202511,0.0743
202512,0.0094
202513,0.0094
202514,0.0094
202515,0.0094
202516,0.0094
202517,0.0157
202518,0.0094
202519,0.0079
202520,0.0079
202521,0.0119
202522,0.0094
202523,0.0094
202526,0.0094
202527,0.0116
202528,0.0079
202529,0.0094
202530,0.0094
202531,0.0079
202532,0.0094
202533,0.0094
202535,0.0094
202536,0.0146
202537,0.0094
202538,0.0094
202539,0.0094
202540,0.03
202541,0.0094
202542,0.0094
202543,0.0094
202544,0.0094
202545,0.0094
202546,0.0094
202547,0.0094
202548,0.0094
202549,0.0079
202550,0.0079
202551,0.0149
202552,0.0159
202553,0.0079
202554,0.0094
202557,0.0094
202558,0.0119
202559,0.0139
202560,0.0137
202561,0.0094
202562,0.0094
202563,0.0094
202564,0.0094
202565,0.0094
202566,0.0094
202567,0.03
202569,0.0079
202572,0.0116
202574,0.0094
202575,0.0094
202576,0.0094
202577,0.0094
202579,0.0079
202580,0.0116
202581,0.0094
202582,0.0094
202583,0.0094
202584,0.0094
202585,0.0094
202586,0.0094
202587,0.0096
202588,0.0094
202589,0.0094
202591,0.03
202592,0.0079
202593,0.0094
202595,0.0152
202596,0.03
202597,0.0094
202598,0.0094
202601,0.0116
202602,0.0116
202603,0.0147
202604,0.0147
202605,0.0079
202606,0.0094
202607,0.0111
202608,0.0094
202609,0.0116
202610,0.0094
202611,0.0743
202612,0.0094
202613,0.0094
202614,0.0094
202615,0.0079
202616,0.0094
202617,0.0147
202618,0.0147
202619,0.0094
202620,0.0097
202621,0.03
202622,0.0094
202623,0.0094
202624,0.0094
202625,0.0094
202626,0.0094
202627,0.0094
202628,0.0094
202629,0.0203
202631,0.0079
202632,0.0094
202633,0.0094
202634,0.0094
202635,0.0094
202636,0.0094
202637,0.0094
202638,0.0094
202639,0.0094
202640,0.0112
202641,0.0151
202645,0.0094
202646,0.0094
202647,0.0094
202648,0.0094
202649,0.0149
202651,0.0094
202652,0.0101
202653,0.0094
202654,0.0094
202657,0.0116
202658,0.0101
202659,0.0094
202661,0.0094
202662,0.0094
202663,0.0094
202664,0.0116
202665,0.0094
202666,0.0094
202667,0.0094
202668,0.0094
202669,0.0079
202671,0.0094
202672,0.0094
202673,0.0094
202674,0.0079
202675,0.0094
202676,0.0094
202678,0.0094
202679,0.0079
202680,0.0116
202682,0.0094
202683,0.0155
202684,0.0149
202685,0.0094
202686,0.0094
202687,0.0094
202689,0.0094
202690,0.0094
202691,0.0094
202692,0.0094
202693,0.0094
202694,0.0094
202698,0.0094
202700,0.0743
202701,0.0094
202707,0.0094
202708,0.0094
202711,0.0743
202712,0.0094
202714,0.0079
202715,0.008
202716,0.0079
202719,0.008
202720,0.0094
202721,0.0094
202722,0.0094
202723,0.0094
202724,0.0094
202725,0.0079
202726,0.0094
202727,0.0094
202728,0.0094
202729,0.008
202730,0.008
202731,0.0079
202732,0.0094
202736,0.0094
202737,0.0094
202739,0.0116
202741,0.0096
202742,0.0119
202744,0.0079
202745,0.0094
202746,0.0079
202747,0.0152
202752,0.0094
202755,0.0094
202756,0.012
202757,0.0094
202758,0.0112
202761,0.0094
202762,0.0094
202764,0.0094
202767,0.0094
202772,0.0116
202773,0.0079
202775,0.0094
202776,0.0094
202777,0.0116
202778,0.0094
202781,0.0094
202782,0.0094
202783,0.0094
202784,0.0094
202785,0.0094
202786,0.0094
202787,0.0116
202788,0.0094
202789,0.0094
202797,0.0094
202799,0.0094
202801,0.0079
202806,0.0094
202811,0.0743
202812,0.0079
202821,0.0116
202822,0.0094
202824,0.0094
202825,0.0079
202828,0.0094
202829,0.0094
202832,0.0094
202833,0.0094
202834,0.0079
202835,0.0094
202837,0.0079
202841,0.0079
202842,0.0094
202843,0.0094
202844,0.0094
202857,0.0094
202859,0.0079
202861,0.0094
202862,0.0094
202863,0.0094
202865,0.0094
202870,0.0116
202872,0.0094
202874,0.0094
202877,0.0158
202879,0.0094
202882,0.0094
202884,0.0094
202885,0.0135
202886,0.0094
202887,0.0094
202889,0.0094
202895,0.0094
202896,0.0079
202898,0.0094
202901,0.0094
202903,0.0079
202904,0.0079
202905,0.0111
202906,0.0094
202907,0.0079
202911,0.0743
202912,0.0094
202917,0.0079
202927,0.0094
202928,0.0079
202936,0.0094
202939,0.0094
202942,0.0094
202943,0.0094
202944,0.0094
202945,0.0094
202947,0.0079
202954,0.0094
202955,0.0094
202956,0.0094
202957,0.0079
202958,0.0743
202959,0.0743
202962,0.0094
202965,0.0094
202966,0.0094
202969,0.0157
202970,0.0743
202973,0.0094
202974,0.0094
202976,0.0157
202986,0.0094
202991,0.0094
202994,0.0094
202996,0.0094
202997,0.0079
203121,0.03
203200,0.03
203201,0.0093
203202,0.0152
203203,0.0743
203204,0.0157
203205,0.0144
203206,0.0107
203207,0.0188
203208,0.0154
203209,0.0069
203210,0.0152
203211,0.0743
203213,0.0107
203214,0.0107
203215,0.0107
203216,0.0107
203217,0.0109
203218,0.0107
203219,0.0107
203220,0.0152
203221,0.0144
203222,0.0144
203223,0.0079
203224,0.0187
203225,0.0144
203226,0.0144
203227,0.0144
203228,0.0079
203229,0.0144
203230,0.0144
203231,0.0069
203232,0.0069
203233,0.0069
203234,0.0144
203235,0.0144
203236,0.0144
203237,0.0144
203238,0.0144
203239,0.0144
203240,0.0069
203241,0.0069
203242,0.0152
203243,0.0069
203244,0.0152
203245,0.0144
203246,0.0069
203247,0.0069
203248,0.0144
203249,0.0069
203250,0.0144
203251,0.0144
203252,0.0202
203253,0.0069
203254,0.0144
203255,0.0144
203256,0.0144
203257,0.0069
203258,0.0069
203259,0.0144
203260,0.0107
203261,0.0144
203262,0.0144
203263,0.0144
203264,0.0144
203265,0.0144
203266,0.0144
203267,0.0144
203268,0.0144
203269,0.0144
203270,0.0144
203271,0.0144
203272,0.0144
203273,0.0069
203274,0.0107
203275,0.0608
203276,0.0152
203277,0.0134
203278,0.0079
203279,0.0098
203280,0.0137
203281,0.0144
203282,0.0098
203283,0.0152
203284,0.0144
203285,0.0187
203286,0.0129
203287,0.0144
203288,0.0144
203289,0.0098
203290,0.0115
203291,0.0188
203292,0.0152
203293,0.0134
203294,0.0144
203295,0.0134
203296,0.0152
203297,0.0167
203298,0.0205
203299,0.0144
203300,0.0079
203301,0.0144
203302,0.0127
203303,0.0157
203304,0.016
203305,0.0107
203306,0.0141
203307,0.0134
203309,0.0091
203310,0.0134
203311,0.0743
203312,0.0144
203313,0.0069
203314,0.0069
203315,0.0144
203316,0.0144
203317,0.0188
203318,0.0144
203319,0.0144
203320,0.0134
203321,0.0144
203322,0.0144
203323,0.0144
203324,0.0144
203325,0.0144
203326,0.0188
203327,0.0144
203328,0.0144
203329,0.0144
203330,0.0144
203331,0.0144
203332,0.0144
203333,0.0144
203334,0.0144
203335,0.0144
203336,0.0144
203337,0.0144
203338,0.0144
203339,0.0144
203340,0.0152
203341,0.0144
203342,0.0098
203343,0.0098
203344,0.0152
203345,0.0152
203346,0.0144
203347,0.0124
203348,0.0144
203349,0.0157
203350,0.0157
203351,0.0144
203352,0.0144
203353,0.0144
203354,0.0152
203355,0.0152
203356,0.0144
203357,0.0144
203358,0.0144
203359,0.0144
203362,0.0152
203363,0.0144
203364,0.016
203365,0.0144
203366,0.0144
203367,0.0144
203368,0.0144
203369,0.0134
203370,0.008
203371,0.0144
203372,0.0144
203373,0.0144
203374,0.0144
203375,0.0144
203376,0.0069
203377,0.0144
203378,0.0144
203379,0.0188
203380,0.0144
203381,0.0144
203382,0.0188
203383,0.0144
203384,0.0144
203385,0.0144
203386,0.0144
203387,0.0144
203388,0.0134
203389,0.0144
203390,0.0098
203391,0.016
203392,0.0144
203393,0.0188
203394,0.0188
203395,0.0079
203396,0.0144
203397,0.0144
203398,0.0098
203399,0.0134
203400,0.0109
203401,0.0187
203402,0.0144
203403,0.016
203404,0.0159
203405,0.016
203406,0.0144
203407,0.0144
203408,0.0159
203409,0.016
203410,0.0079
203411,0.0743
203412,0.008
203413,0.0126
203414,0.0107
203415,0.0107
203416,0.0144
203417,0.0107
203418,0.0157
203419,0.0144
203420,0.0144
203421,0.0144
203422,0.0083
203423,0.0157
203424,0.0125
203425,0.0144
203426,0.0144
203427,0.0165
203428,0.0152
203429,0.0137
203430,0.0107
203431,0.0144
203432,0.0144
203433,0.0154
203434,0.0069
203435,0.0069
203436,0.0144
203437,0.0167
203438,0.0144
203439,0.0138
203440,0.0138
203441,0.0157
203442,0.0157
203443,0.0138
203444,0.0107
203445,0.0144
203446,0.0187
203447,0.0157
203448,0.0134
203449,0.0069
203450,0.0069
203451,0.0107
203452,0.0144
203453,0.0144
203454,0.0144
203455,0.0167
203456,0.0098
203457,0.0144
203458,0.0144
203459,0.0144
203460,0.0159
203461,0.0144
203462,0.0144
203463,0.016
203464,0.0069
203465,0.0144
203466,0.0144
203467,0.0144
203468,0.0144
203469,0.0144
203470,0.0069
203471,0.0743
203472,0.0743
203473,0.0743
203474,0.0743
203475,0.0743
203476,0.0743
203477,0.0098
203478,0.0743
203479,0.0144
203480,0.0134
203481,0.0144
203482,0.0109
203483,0.0144
203484,0.0144
203485,0.0127
203486,0.0144
203487,0.0193
203488,0.0144
203489,0.0093
203490,0.0157
203491,0.0125
203492,0.0188
203493,0.0151
203494,0.0069
203495,0.0144
203496,0.0079
203497,0.0144
203498,0.0144
203499,0.0144
203500,0.0109
203501,0.0093
203502,0.015
203503,0.0144
203504,0.0137
203505,0.0079
203506,0.0107
203507,0.0079
203508,0.016
203509,0.0079
203510,0.0069
203511,0.0743
203512,0.0069
203513,0.0163
203514,0.0157
203515,0.0079
203516,0.0205
203517,0.016
203518,0.0107
203520,0.0069
203521,0.0069
203522,0.0107
203523,0.0157
203524,0.0107
203525,0.0107
203526,0.0069
203527,0.0144
203528,0.016
203529,0.0159
203530,0.0069
203531,0.0083
203532,0.0124
203533,0.0151
203534,0.0144
203535,0.0175
203536,0.0069
203537,0.0079
203538,0.0141
203539,0.0144
203540,0.0109
203541,0.0144
203542,0.0127
203543,0.0069
203544,0.0144
203545,0.0069
203546,0.0187
203547,0.0181
203548,0.0159
203549,0.0152
203550,0.0069
203551,0.0187
203552,0.0083
203553,0.0144
203554,0.0107
203556,0.0107
203557,0.0152
203558,0.0109
203559,0.0157
203560,0.0107
203561,0.0069
203562,0.0144
203563,0.0144
203564,0.0163
203565,0.0069
203566,0.0134
203567,0.016
203568,0.016
203569,0.0152
203570,0.0069
203571,0.0159
203572,0.0079
203573,0.0144
203574,0.0144
203575,0.0144
203576,0.0144
203577,0.0144
203578,0.0188
203579,0.0144
203580,0.0098
203581,0.0144
203582,0.0144
203583,0.016
203585,0.0144
203586,0.0157
203587,0.0152
203588,0.0152
203589,0.0069
203591,0.0144
203592,0.0107
203593,0.0093
203594,0.0152
203595,0.0144
203596,0.0144
203597,0.0188
203598,0.0144
203599,0.0159
203601,0.0157
203602,0.0144
203603,0.0144
203604,0.0159
203605,0.0069
203606,0.0069
203607,0.0134
203608,0.016
203609,0.0144
203610,0.0129
203611,0.0743
203612,0.0205
203613,0.0069
203614,0.0144
203615,0.0188
203616,0.0193
203617,0.0079
203618,0.0083
203619,0.0144
203620,0.0134
203621,0.016
203622,0.0083
203623,0.0069
203624,0.0144
203625,0.0083
203626,0.0159
203627,0.0079
203628,0.0152
203629,0.0083
203630,0.0144
203631,0.0107
